,APIWellNumber,CountyCode,APIHoleNumber,Sidetrack,Completion,WellName,CompanyName,OperatorNumber,WellType,MapSymbol,WellStatus,StatusDate,PermitApplicationDate,PermitIssuedDate,DateSpudded,DateofTotalDepth,DateWellCompleted,DateWellPlugged,DateWellConfidentialityEnds,ConfidentialityCode,Town,Quad,QuadSection,ProducingField,ProducingFormation,FinancialSecurity,Slant,County,Region,StateLease,ProposedDepthft,SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,TrueVerticalDepthft,MeasuredDepthft,Kickoffft,DrilledDepthft,Elevationft,OriginalWellType,PermitFee,ObjectiveFormation,DepthFee,Spacing,SpacingAcres,Integration,HearingDate,DateLastModified,DECDatabaseLink,Location1,WellTime,WellTime_Yr
22318,31009251390000,9,25139,0,0,Nichols Run SBNR 26,Snyder Brothers Inc.,2244,OD,OWP,PA,08/06/2018,11/16/2007,12/12/2007,01/18/2008,01/23/2008,2008-03-07,2018-08-06,07/18/2008,Released,Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 1st,2nd,3rd",True,Vertical,Cattaraugus,9.0,,1990.0,-78.558086,42.012889,-78.558086,42.012889,1950.0,1950.0,0.0,1950.0,2262.0,OD,860.0,Bradford,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/26/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009251390000,"(42.012889, -78.558086)",3804.0,10.421917808219177
22341,31009610560000,9,61056,0,0,Barnes-Conhiser 1,Conhiser Robert E. & Ruth S.,1640,OW,OWP,PA,04/15/1993,,,,,1963-08-14,1993-04-15,,Pre-1989 Well (N/A),Allegany,Humphrey,I,Five Mile,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.51676,42.12843,-78.51676,42.12843,1245.0,1245.0,0.0,1245.0,1576.0,NL,0.0,,0.0,,,,,04/26/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009610560000,"(42.12843, -78.51676)",10837.0,29.69041095890411
22378,31009535080000,9,53508,0,0,Bucher 22,Carls Kevin D,768,OD,OWP,PA,09/26/1983,,,,,1934-10-02,1983-09-26,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.4709,42.01835,-78.4709,42.01835,1988.0,1988.0,0.0,1988.0,,NL,0.0,,0.0,,,,,04/12/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009535080000,"(42.01835, -78.4709)",17891.0,49.016438356164386
22391,31009250420000,9,25042,0,0,Thropp 10,SWEPI LP,2585,OD,OWP,PA,05/09/2013,08/07/2007,08/16/2007,09/20/2007,09/21/2007,2007-10-09,2013-05-09,03/20/2008,Released,Allegany,Knapp Creek,H,Bradford,Bradford 2nd & 3rd,False,Vertical,Cattaraugus,9.0,,1830.0,-78.549205,42.009475,-78.549205,42.009475,1870.0,1870.0,0.0,1870.0,2130.0,OD,860.0,Bradford Third,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,02/17/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009250420000,"(42.009475, -78.549205)",2039.0,5.586301369863014
22392,31009641860000,9,64186,0,0,J J Riley 33,Pennzoil Products Co.,29,OD,OWP,PA,01/03/1991,,,09/29/1962,10/01/1962,1962-10-19,1991-01-03,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57062,42.06635,-78.57062,42.06635,991.0,991.0,0.0,991.0,,NL,0.0,,0.0,,,,,03/19/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009641860000,"(42.06635, -78.57062)",10303.0,28.22739726027397
22423,31009648750000,9,64875,0,0,Wilson 20,Carls Kevin D,768,OD,OWP,PA,05/15/2015,,,,,1935-01-01,2015-12-07,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.49196999999998,42.01686,-78.49196999999998,42.01686,1591.0,1591.0,0.0,1591.0,,NL,0.0,,0.0,,,,,02/03/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009648750000,"(42.01686, -78.49197)",29560.0,80.98630136986301
22429,31009646850000,9,64685,0,0,O'Meara Devonian 10,Pennzoil Products Co.,29,OD,OWP,PA,06/07/1990,,,09/16/1965,09/17/1965,1965-09-23,1990-06-07,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57474999999998,42.05361,-78.57474999999998,42.05361,610.0,610.0,0.0,610.0,,NL,0.0,,0.0,,,,,04/02/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009646850000,"(42.05361, -78.57475)",9023.0,24.720547945205478
22431,31009629680000,9,62968,0,0,Coast Farm 15,Pennzoil Products Co.,29,OD,OWP,PA,10/31/1947,,,,,1897-01-10,1947-10-31,,Pre-1989 Well (N/A),Olean,Olean,I,Bradford,,False,Vertical,Cattaraugus,9.0,,,-78.399023,42.028704,-78.399023,42.028704,1786.0,1786.0,0.0,1786.0,,OD,0.0,Bradford,0.0,,,,,01/30/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009629680000,"(42.028704, -78.399023)",18555.0,50.83561643835616
22477,31009648710000,9,64871,0,0,Wilson 16,Carls Kevin D,768,OD,OWP,PA,05/13/2015,,,,,1934-01-01,2015-11-18,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.48791,42.01691,-78.48791,42.01691,1682.0,1682.0,0.0,1682.0,,NL,0.0,,0.0,,,,,12/17/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009648710000,"(42.01691, -78.48791)",29906.0,81.93424657534247
22479,31009277590000,9,27759,0,0,Rosa O'Brien West 6,McCracken Oil & Gas LLC,2691,OD,OWP,PA,12/16/2014,09/07/2010,10/05/2010,03/08/2011,03/16/2011,2011-05-18,2014-12-16,09/08/2011,Released,Carrollton,Limestone,I,Bradford,"Chipmunk, Bradford 2nd & 3rd",False,Vertical,Cattaraugus,9.0,,1250.0,-78.627111,42.010555,-78.627111,42.010555,1242.0,1242.0,0.0,1242.0,1400.0,OD,670.0,Bradford Third,570.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,01/21/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009277590000,"(42.010555, -78.627111)",1308.0,3.5835616438356164
22484,31009685140000,9,68514,0,0,Johnston F-13,Pennzoil Products Co.,29,OD,OWP,PA,06/01/1993,,,,,1931-10-01,1993-06-01,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.56536,42.00218,-78.56536,42.00218,1455.0,1455.0,0.0,1455.0,,NL,0.0,,0.0,,,,,04/01/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009685140000,"(42.00218, -78.56536)",22524.0,61.70958904109589
22526,31009637390000,9,63739,0,0,Zink p20,Hydrocarbon Generation Inc.,1448,OD,OWP,PA,10/17/2001,,,,,1959-05-09,2001-10-17,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.56724,42.07479,-78.56724,42.07479,975.0,975.0,0.0,975.0,,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009637390000,"(42.07479, -78.56724)",15502.0,42.47123287671233
22538,31009641300000,9,64130,0,0,Ryan Dev 48,Pennzoil Products Co.,29,OD,OWP,PA,10/09/1990,,,05/01/1962,05/02/1962,1962-05-10,1990-10-09,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57087,42.06954,-78.57087,42.06954,811.0,811.0,0.0,811.0,,NL,0.0,,0.0,,,,,03/12/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009641300000,"(42.06954, -78.57087)",10379.0,28.435616438356163
22554,31009300330000,9,30033,0,0,Neff #18,McCracken Oil & Gas LLC,2691,OD,OWP,PA,11/18/2013,11/06/2013,11/18/2013,02/04/2014,02/19/2014,2014-06-03,2015-03-30,08/04/2014,Released,Allegany,Knapp Creek,E,Bradford,"Chipmunk, Bradford 2nd & 3rd",True,Vertical,Cattaraugus,9.0,,,-78.575173,42.073264,-78.575173,42.073264,1600.0,1600.0,0.0,1600.0,1890.0,OD,860.0,Bradford Third,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),75.0,No integration order required,,05/13/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009300330000,"(42.073264, -78.575173)",300.0,0.821917808219178
22620,31009648990000,9,64899,0,0,Galletts 1,Bucher William C,545,OD,OWP,PA,07/17/2003,,,,,1903-01-02,2003-07-17,,Pre-1989 Well (N/A),Allegany,Olean,D,Four Mile,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.48715,42.05728,-78.48715,42.05728,1250.0,1250.0,0.0,1250.0,,NL,0.0,Bradford,0.0,,,,,03/19/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009648990000,"(42.05728, -78.48715)",36721.0,100.6054794520548
22629,31009630920000,9,63092,0,0,Staley & Luke 97,Kinley Oil & Gas Corp.,1,OD,OWP,PA,09/02/1997,,,,,1924-07-09,1997-09-02,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.51099999999998,42.0021,-78.51099999999998,42.0021,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,06/15/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009630920000,"(42.0021, -78.511)",26718.0,73.2
22646,31011115480000,11,11548,0,0,Malinowski 1,Miller Brewing Co.,502,GD,GWP,PA,08/16/1990,07/29/1975,07/31/1975,08/28/1975,09/03/1975,1975-10-30,1990-08-16,,Pre-1989 Well (N/A),Throop,Auburn,A,West Auburn,Queenston,False,Vertical,Cayuga,7.0,,1800.0,-76.62023999999998,42.9738,-76.62023999999998,42.9738,1852.0,1852.0,0.0,1852.0,535.0,NL,0.0,,0.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011115480000,"(42.9738, -76.62024)",5404.0,14.805479452054794
22656,31009204070000,9,20407,0,0,Rauch & Rauch 1,Fault Line Oil Corporation,1070,GE,GWP,PA,04/14/2009,07/25/1986,08/06/1986,08/08/1986,08/24/1986,1986-09-18,2009-04-14,,Pre-1989 Well (N/A),Yorkshire,West Valley,B,Chaffee-Arcade,Medina,False,Vertical,Cattaraugus,9.0,,3400.0,-78.54939,42.49126,-78.54939,42.49126,3805.0,3805.0,0.0,3805.0,1790.0,NL,975.0,Medina,875.0,,,,,11/19/2009 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009204070000,"(42.49126, -78.54939)",8244.0,22.586301369863012
22659,31009640190000,9,64019,0,0,McCaffery Fee 30,Pennzoil Products Co.,29,OD,OWP,PA,02/26/1991,,,08/16/1965,08/17/1965,1965-08-25,1991-02-26,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.56144999999998,42.05475,-78.56144999999998,42.05475,920.0,920.0,0.0,920.0,,NL,0.0,,0.0,,,,,04/27/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009640190000,"(42.05475, -78.56145)",9316.0,25.523287671232875
22664,31011196740000,11,19674,0,0,Heintz 432-1,Meridian Exploration Corp.,249,GD,GWP,PA,03/21/1991,04/28/1986,12/24/1986,01/14/1987,01/22/1987,1987-02-03,1991-03-21,,Pre-1989 Well (N/A),Aurelius,Cayuga,E,West Auburn,Queenston,False,Vertical,Cayuga,7.0,UD,1950.0,-76.70819,42.94195,-76.70819,42.94195,1791.0,1791.0,0.0,1791.0,530.0,NL,600.0,Queenston,500.0,,,,,07/02/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011196740000,"(42.94195, -76.70819)",1507.0,4.1287671232876715
22673,31009634860000,9,63486,0,0,5256  10 (Carey Hollow),Carls Kevin D,768,OD,OWP,PA,08/26/2010,,,,,1946-01-01,2010-08-26,,Pre-1989 Well (N/A),Allegany,Knapp Creek,F,Four Mile,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.505289,42.075493,-78.505289,42.075493,1212.0,1212.0,0.0,1212.0,1560.0,NL,0.0,Bradford,0.0,,,,,11/19/2010 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009634860000,"(42.075493, -78.505289)",23613.0,64.69315068493151
22712,31009609860000,9,60986,0,0,B/R 25,McCracken Oil & Gas LLC,2691,OD,OWP,PA,11/13/2013,,,,,1959-01-01,2013-11-13,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Bradford & Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.55817,42.06973,-78.55817,42.06973,1280.0,1280.0,0.0,1280.0,,NL,0.0,,0.0,,,,,02/03/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009609860000,"(42.06973, -78.55817)",20040.0,54.9041095890411
22720,31009629620000,9,62962,0,0,Coast Farm 9,Pennzoil Products Co.,29,OD,OWP,PA,10/31/1947,,,,,1895-12-31,1947-10-31,,Pre-1989 Well (N/A),Olean,Olean,I,Bradford,,False,Vertical,Cattaraugus,9.0,,,-78.41226799999998,42.027881,-78.41226799999998,42.027881,1656.0,1656.0,0.0,1656.0,,OD,0.0,Bradford,0.0,,,,,01/30/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009629620000,"(42.027881, -78.412268)",18931.0,51.865753424657534
22730,31009562280000,9,56228,0,0,McDivitt 9,Thomas A Miller Oil Co.,618,OD,OWP,PA,11/20/2015,,,01/01/1966,01/01/1966,1966-01-01,2016-01-03,,Pre-1989 Well (N/A),Olean,Olean,I,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,,-78.40246999999998,42.00907,-78.40246999999998,42.00907,1635.0,1635.0,0.0,1635.0,,OD,0.0,Bradford Third,0.0,,,,,02/05/2016 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009562280000,"(42.00907, -78.40247)",18264.0,50.038356164383565
22731,31011045190000,11,4519,0,0,Smith E 1,Ashland Exploration Co.,187,GD,GWP,PA,05/30/1975,,06/08/1964,06/12/1964,,1964-07-22,1975-05-30,,Pre-1989 Well (N/A),Throop,Auburn,D,West Auburn,Queenston,False,Vertical,Cayuga,7.0,,0.0,-76.59216,42.95532,-76.59216,42.95532,1843.0,1843.0,0.0,1843.0,542.0,NL,0.0,,0.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011045190000,"(42.95532, -76.59216)",3964.0,10.860273972602739
22740,31009217390000,9,21739,0,0,Wasson hac1,McCracken Oil & Gas LLC,2691,OD,OWP,PA,04/25/2019,04/11/1989,04/17/1989,04/24/1989,04/28/1989,1989-05-08,2019-04-25,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford,True,Vertical,Cattaraugus,9.0,,2000.0,-78.53807,42.01307,-78.53807,42.01307,1965.0,1965.0,0.0,1965.0,2258.0,NL,600.0,Upper Devonian,500.0,,,,,05/30/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009217390000,"(42.01307, -78.53807)",10944.0,29.983561643835618
22742,31009650620000,9,65062,0,0,Nichols Run Fo-2,BDH Oil Inc.,1668,OD,OWP,PA,09/01/2010,,,,,1961-06-02,2010-09-01,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.55581999999998,42.01651,-78.55581999999998,42.01651,1694.0,1694.0,0.0,1694.0,,NL,0.0,,0.0,,,,,11/14/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009650620000,"(42.01651, -78.55582)",17988.0,49.28219178082192
22746,31009630860000,9,63086,0,0,Staley & Luke 20,Kinley Oil & Gas Corp.,1,OD,OWP,PA,08/30/1997,,,,,1924-07-02,1997-08-30,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.50817999999998,42.0013,-78.50817999999998,42.0013,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,09/14/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009630860000,"(42.0013, -78.50818)",26722.0,73.21095890410959
22759,31009552810000,9,55281,0,0,Spring 13,Thomas A Miller Oil Co.,618,OD,OWP,PA,04/08/2020,,,,,1922-01-01,2020-04-08,,Pre-1989 Well (N/A),Allegany,Knapp Creek,F,Four Mile,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.507284,42.0606,-78.507284,42.0606,1207.0,1207.0,0.0,1207.0,,NL,0.0,,0.0,,,,,05/06/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009552810000,"(42.0606, -78.507284)",35892.0,98.33424657534246
22760,31009640260000,9,64026,0,0,Kohlman 12,Pennzoil Products Co.,29,OD,OWP,PA,05/03/1990,,,12/07/1962,12/10/1962,1962-12-10,1990-05-03,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57644,42.04324,-78.57644,42.04324,1008.0,1008.0,0.0,1008.0,,NL,0.0,,0.0,,,,,03/16/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009640260000,"(42.04324, -78.57644)",10006.0,27.413698630136988
22770,31009629940000,9,62994,0,0,Chipmunk 97,Pennzoil Products Co.,29,OD,OWP,PA,01/22/1987,,,06/08/1965,06/09/1965,1965-06-16,1987-01-22,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.58197,42.04696,-78.58197,42.04696,690.0,690.0,0.0,690.0,,NL,0.0,,0.0,,,,,04/16/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009629940000,"(42.04696, -78.58197)",7890.0,21.616438356164384
22776,31009630910000,9,63091,0,0,Staley & Luke 95,Kinley Oil & Gas Corp.,1,OD,OWP,PA,08/25/1997,,,,,1924-07-09,1997-08-25,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.50955999999998,42.00312,-78.50955999999998,42.00312,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,06/15/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009630910000,"(42.00312, -78.50956)",26710.0,73.17808219178082
22780,31009185910000,9,18591,0,0,Whitney 1,New Penn Oil & Gas Ltd.,1727,DH,DP,PA,11/18/1994,09/26/1983,10/06/1983,10/08/1983,10/11/1983,1983-10-11,1994-11-18,,Pre-1989 Well (N/A),Allegany,Hinsdale,G,Five Mile,Chipmunk,False,Vertical,Cattaraugus,9.0,,1500.0,-78.49205999999998,42.15786,-78.49205999999998,42.15786,1600.0,1600.0,0.0,1600.0,1655.0,NL,475.0,Chipmunk,375.0,,,,,06/14/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009185910000,"(42.15786, -78.49206)",4056.0,11.112328767123287
22793,31009627720000,9,62772,0,0,Hamm 4,Estate of Scott R. Stevenson Jr.,1074,OD,OWP,PA,05/08/1989,,,,,1939-11-21,1989-05-08,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,G,Bradford,Bradford & Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.58879,42.01613,-78.58879,42.01613,1300.0,1300.0,0.0,1300.0,,NL,0.0,,0.0,,,,,08/06/2007 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009627720000,"(42.01613, -78.58879)",18066.0,49.49589041095891
22804,31009626880000,9,62688,0,0,Jennings 06,Kinley Oil & Gas Corp.,1,OD,OWP,PA,08/15/1997,,,,,1964-01-01,1997-08-15,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.50767999999998,42.0049,-78.50767999999998,42.0049,2001.0,2001.0,0.0,2001.0,,NL,0.0,,0.0,,,,,06/15/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009626880000,"(42.0049, -78.50768)",12280.0,33.64383561643836
22813,31009641230000,9,64123,0,0,Ryan Dev 41,Pennzoil Products Co.,29,OD,OWP,PA,11/28/1990,,,12/15/1961,12/16/1961,1961-12-27,1990-11-28,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57564,42.06679,-78.57564,42.06679,761.0,761.0,0.0,761.0,,NL,0.0,,0.0,,,,,03/12/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009641230000,"(42.06679, -78.57564)",10563.0,28.93972602739726
22817,31009655300000,9,65530,0,0,Nichols Run Ho-18,BDH Oil Inc.,1668,OD,OWP,PA,07/23/1993,,,,,1965-10-05,1993-07-23,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.57576,42.01533,-78.57576,42.01533,1100.0,1100.0,0.0,1100.0,,NL,0.0,,0.0,,,,,05/14/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009655300000,"(42.01533, -78.57576)",10153.0,27.816438356164383
22818,31009649020000,9,64902,0,0,Galletts 5,Bucher William C,545,OD,OWP,PA,09/17/2004,,,,,1906-01-02,2004-09-17,,Pre-1989 Well (N/A),Allegany,Olean,D,Four Mile,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.48618,42.05656,-78.48618,42.05656,1300.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,10/12/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009649020000,"(42.05656, -78.48618)",36053.0,98.77534246575343
22852,31009641180000,9,64118,0,0,Ryan Dev 36,BBI Curacao N.V.,1262,OD,OWP,PA,10/26/1990,,,06/28/1961,06/29/1961,1961-07-07,1990-10-26,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57922,42.06706,-78.57922,42.06706,579.0,579.0,0.0,579.0,,NL,0.0,,0.0,,,,,03/12/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009641180000,"(42.06706, -78.57922)",10703.0,29.323287671232876
22878,31009217450000,9,21745,0,0,Wasson hac2,McCracken Oil & Gas LLC,2691,OD,OWP,PA,02/18/2020,04/26/1989,05/03/1989,05/08/1989,05/12/1989,1989-06-05,2020-02-18,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford,True,Vertical,Cattaraugus,9.0,,2000.0,-78.53682,42.01461,-78.53682,42.01461,1921.0,1921.0,0.0,1921.0,2205.0,NL,600.0,Upper Devonian,500.0,,,,,03/09/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009217450000,"(42.01461, -78.53682)",11215.0,30.726027397260275
22886,31009277370000,9,27737,0,0,Townsend 1,Snyder Brothers Inc.,2244,OW,OWP,PA,07/18/2013,08/09/2010,09/08/2010,09/30/2010,10/07/2010,2011-08-24,2013-07-18,03/30/2011,Released,Allegany,Knapp Creek,B,New Field Wildcat,"Chipmunk, Bradford 1st,2nd,3rd",False,Vertical,Cattaraugus,9.0,,1800.0,-78.547725,42.120797,-78.547725,42.120797,1650.0,1650.0,0.0,1650.0,1657.0,OW,860.0,Bradford Third,760.0,Conforms to statewide spacing under Title 5,,No integration order required,,01/23/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009277370000,"(42.120797, -78.547725)",694.0,1.9013698630136986
22891,31009645910000,9,64591,0,0,Ross 14,Pennzoil Products Co.,29,OD,OWP,PA,02/22/1991,,,09/01/1965,09/02/1965,1965-09-14,1991-02-22,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.5656,42.05185,-78.5656,42.05185,740.0,740.0,0.0,740.0,,NL,0.0,,0.0,,,,,05/06/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009645910000,"(42.05185, -78.5656)",9292.0,25.457534246575342
22897,31009609810000,9,60981,0,0,B/R 20,McCracken Oil & Gas LLC,2691,OD,OWP,PA,08/07/2013,,,,,1958-01-01,2013-08-07,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Bradford & Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.56041,42.07069,-78.56041,42.07069,1173.0,1173.0,0.0,1173.0,,NL,0.0,,0.0,,,,,02/03/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009609810000,"(42.07069, -78.56041)",20307.0,55.635616438356166
