,apiwellnumber,countycode,apiholenumber,sidetrack,completion,wellname,companyname,operatornumber,welltype,mapsymbol,wellstatus,statusdate,permitapplicationdate,permitissueddate,datespudded,dateoftotaldepth,datewellcompleted,datewellplugged,datewellconfidentialityends,confidentialitycode,town,quad,quadsection,producingfield,producingformation,financialsecurity,slant,county,region,statelease,proposeddepthft,surfacelongitude,surfacelatitude,bottomholelongitude,bottomholelatitude,trueverticaldepthft,measureddepthft,kickoffft,drilleddepthft,elevationft,originalwelltype,permitfee,objectiveformation,depthfee,spacing,spacingacres,integration,hearingdate,datelastmodified,decdatabaselink,location1,date_well_completed,date_well_plugged,well_time,well_time ,well_time_yr
21965,31009663090000,9,66309,0,0,Torrey 1-106,Torrey Martha M.,1578,OD,OWP,PA,09/08/2015,,,,,01/01/1900,09/08/2015,,Pre-1989 Well (N/A),Carrollton,Limestone,I,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.63303999999998,42.00673,-78.63303999999998,42.00673,1050.0,1050.0,0.0,1050.0,,NL,0.0,,0.0,,,,,11/24/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009663090000,"(42.00673, -78.63304)",1900-01-01,2015-09-08,42253.0,42253,115.76164383561644
21994,31009649550000,9,64955,0,0,Nichols Run Bo-1,BDH Oil Inc.,1668,OD,OWP,PA,02/04/2010,,,,,01/01/1954,02/04/2010,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.56091,42.020999,-78.56091,42.020999,1686.0,1686.0,0.0,1686.0,,NL,0.0,,0.0,,,,,12/08/2010 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009649550000,"(42.020999, -78.56091)",1954-01-01,2010-02-04,20488.0,20488,56.131506849315066
22000,31011196660000,11,19666,0,0,Chappell 431-3,Meridian Exploration Corp.,249,GD,GWP,PA,06/22/1991,04/14/1986,04/25/1986,06/16/1986,06/25/1986,06/30/1986,06/22/1991,,Pre-1989 Well (N/A),Aurelius,Cayuga,D,West Auburn,Queenston,False,Vertical,Cayuga,7.0,,1950.0,-76.72146999999998,42.93891,-76.72146999999998,42.93891,1761.0,1761.0,0.0,1761.0,465.0,NL,600.0,Queenston,500.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011196660000,"(42.93891, -76.72147)",1986-06-30,1991-06-22,1818.0,1818,4.980821917808219
22003,31011045120000,11,4512,0,0,Picciano 1,Ashland Exploration Co.,187,GD,GWP,PA,05/20/1975,,04/13/1964,04/17/1964,,05/20/1964,05/20/1975,,Pre-1989 Well (N/A),Throop,Auburn,A,West Auburn,Queenston,False,Vertical,Cayuga,7.0,,0.0,-76.60975,42.96156,-76.60975,42.96156,1757.0,1757.0,0.0,1757.0,532.0,NL,0.0,,0.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011045120000,"(42.96156, -76.60975)",1964-05-20,1975-05-20,4017.0,4017,11.005479452054795
22008,31009280280000,9,28028,0,0,Nichols Run SBNR42,Snyder Brothers Inc.,2244,OD,OWP,PA,04/28/2021,07/17/2012,07/24/2012,09/17/2012,09/27/2012,11/07/2012,04/28/2021,03/17/2013,Released,Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 1st,2nd,3rd",True,Vertical,Cattaraugus,9.0,,2020.0,-78.56341899999998,42.015233,-78.56341899999998,42.015233,1980.0,1980.0,0.0,1980.0,2352.0,OD,1050.0,Bradford Third,950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,04/29/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009280280000,"(42.015233, -78.563419)",2012-11-07,2021-04-28,3094.0,3094,8.476712328767123
22046,31009650410000,9,65041,0,0,Nichols Run Ew-14,BDH Oil Inc.,1668,OD,OWP,PA,01/12/2007,,,,,06/05/1961,01/12/2007,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.56854,42.015,-78.56854,42.015,1209.0,1209.0,0.0,1209.0,,NL,0.0,,0.0,,,,,09/19/2007 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009650410000,"(42.015, -78.56854)",1961-06-05,2007-01-12,16657.0,16657,45.635616438356166
22049,31011115470000,11,11547,0,0,Jordan T122-8,Miller Brewing Co.,502,GW,GWP,PA,01/11/1989,07/31/1975,07/31/1975,09/05/1975,09/09/1975,10/27/1975,01/11/1989,,Pre-1989 Well (N/A),Throop,Auburn,E,West Auburn,Queenston,False,Vertical,Cayuga,7.0,,1800.0,-76.57219,42.95565,-76.57219,42.95565,1912.0,1912.0,0.0,1912.0,568.0,NL,0.0,,0.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011115470000,"(42.95565, -76.57219)",1975-10-27,1989-01-11,4825.0,4825,13.219178082191782
22089,31009641260000,9,64126,0,0,Ryan Dev 44,Pennzoil Products Co.,29,OD,OWP,PA,10/12/1990,,,03/08/1962,03/09/1962,03/15/1962,10/12/1990,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57321,42.06868,-78.57321,42.06868,703.0,703.0,0.0,703.0,,NL,0.0,,0.0,,,,,03/12/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009641260000,"(42.06868, -78.57321)",1962-03-15,1990-10-12,10438.0,10438,28.5972602739726
22091,31009685050000,9,68505,0,0,Johnston F-3,Pennzoil Products Co.,29,OD,OWP,PA,04/28/1993,,,,,03/01/1931,04/28/1993,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.56912,42.00103,-78.56912,42.00103,1550.0,1550.0,0.0,1550.0,,NL,0.0,,0.0,,,,,06/09/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009685050000,"(42.00103, -78.56912)",1931-03-01,1993-04-28,22704.0,22704,62.202739726027396
22099,31009641840000,9,64184,0,0,J J Riley 31,Pennzoil Products Co.,29,OD,OWP,PA,01/10/1991,,,11/13/1962,11/14/1962,11/21/1962,01/10/1991,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57327999999998,42.06585,-78.57327999999998,42.06585,842.0,842.0,0.0,842.0,,NL,0.0,,0.0,,,,,03/19/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009641840000,"(42.06585, -78.57328)",1962-11-21,1991-01-10,10277.0,10277,28.156164383561645
22157,31009648780000,9,64878,0,0,Wilson 23,Carls Kevin D,768,OD,OWP,PA,05/13/2015,,,,,01/01/1935,11/08/2015,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.48869,42.01586,-78.48869,42.01586,1563.0,1563.0,0.0,1563.0,,NL,0.0,,0.0,,,,,12/23/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009648780000,"(42.01586, -78.48869)",1935-01-01,2015-11-08,29531.0,29531,80.9068493150685
22171,31009648990000,9,64899,0,0,Galletts 1,Bucher William C,545,OD,OWP,PA,07/17/2003,,,,,01/02/1903,07/17/2003,,Pre-1989 Well (N/A),Allegany,Olean,D,Four Mile,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.48715,42.05728,-78.48715,42.05728,1250.0,1250.0,0.0,1250.0,,NL,0.0,Bradford,0.0,,,,,03/19/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009648990000,"(42.05728, -78.48715)",1903-01-02,2003-07-17,36721.0,36721,100.6054794520548
22172,31009684940000,9,68494,0,0,Enright & Barry 5,Armstrong Gas Company LLC,2692,OD,OWP,PA,10/26/2018,,,,,01/01/1940,10/26/2018,,Pre-1989 Well (N/A),Carrollton,Limestone,I,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.650818,42.003846,-78.650818,42.003846,1600.0,1600.0,0.0,1600.0,2005.0,NL,0.0,,0.0,,,,,01/22/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009684940000,"(42.003846, -78.650818)",1940-01-01,2018-10-26,28788.0,28788,78.87123287671233
22202,31009247390000,9,24739,0,0,Nichols Run SBNR18,Snyder Brothers Inc.,2244,OD,OWP,PA,04/28/2021,10/27/2006,11/15/2006,02/16/2007,02/19/2007,04/23/2007,04/28/2021,08/16/2007,Released,Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 1st & 2nd",True,Vertical,Cattaraugus,9.0,,1690.0,-78.559134,42.017809,-78.559134,42.017809,1730.0,1730.0,0.0,1730.0,2290.0,OD,860.0,Bradford Second,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,04/29/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009247390000,"(42.017809, -78.559134)",2007-04-23,2021-04-28,5119.0,5119,14.024657534246575
22215,31009252360000,9,25236,0,0,Nichols Run SBNR 29,Snyder Brothers Inc.,2244,OD,OWP,PA,01/31/2020,02/05/2008,02/06/2008,02/13/2008,02/15/2008,04/02/2008,01/31/2020,08/13/2008,Released,Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 1st & 2nd",True,Vertical,Cattaraugus,9.0,,1750.0,-78.56448299999998,42.021,-78.56448299999998,42.021,1740.0,1740.0,0.0,1740.0,2300.0,OD,860.0,Bradford,760.0,,,,,03/09/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009252360000,"(42.021, -78.564483)",2008-04-02,2020-01-31,4321.0,4321,11.838356164383562
22220,31009640260000,9,64026,0,0,Kohlman 12,Pennzoil Products Co.,29,OD,OWP,PA,05/03/1990,,,12/07/1962,12/10/1962,12/10/1962,05/03/1990,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57644,42.04324,-78.57644,42.04324,1008.0,1008.0,0.0,1008.0,,NL,0.0,,0.0,,,,,03/16/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009640260000,"(42.04324, -78.57644)",1962-12-10,1990-05-03,10006.0,10006,27.413698630136988
22227,31009281170000,9,28117,0,0,Nichols Run SBNR 65,Snyder Brothers Inc.,2244,OD,OWP,PA,02/21/2020,04/16/2013,04/30/2013,07/08/2013,07/15/2013,07/31/2013,02/21/2020,01/08/2014,Released,Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 2nd & 3rd",True,Vertical,Cattaraugus,9.0,,2030.0,-78.56995999999998,42.021453,-78.56995999999998,42.021453,2030.0,2030.0,0.0,2030.0,2308.0,OD,1050.0,"Chipmunk, Bradford 2nd & 3rd",950.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,03/09/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009281170000,"(42.021453, -78.56996)",2013-07-31,2020-02-21,2396.0,2396,6.564383561643836
22238,31009629640000,9,62964,0,0,Coast Farm 11,Pennzoil Products Co.,29,OD,OWP,PA,10/31/1947,,,,,06/28/1896,10/31/1947,,Pre-1989 Well (N/A),Olean,Olean,I,Bradford,,False,Vertical,Cattaraugus,9.0,,,-78.398655,42.024453,-78.398655,42.024453,1790.0,1790.0,0.0,1790.0,,OD,0.0,Bradford,0.0,,,,,01/30/2008 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009629640000,"(42.024453, -78.398655)",1896-06-28,1947-10-31,18751.0,18751,51.37260273972603
22243,31009609940000,9,60994,0,0,B/R 30,McCracken Oil & Gas LLC,2691,OD,OWP,PA,12/09/2013,,,,,01/01/1958,12/09/2013,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Bradford & Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.55636,42.06935,-78.55636,42.06935,1150.0,1150.0,0.0,1150.0,,NL,0.0,,0.0,,,,,02/07/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009609940000,"(42.06935, -78.55636)",1958-01-01,2013-12-09,20431.0,20431,55.97534246575343
22305,31011213270000,11,21327,0,0,Gulliver 1198,Minard Run Oil Company,95,GD,GWP,PA,09/18/2014,04/13/1990,05/11/1990,05/21/1990,05/24/1990,06/12/1990,09/18/2014,05/21/1992,Released,Fleming,Scipio Center,A,West Auburn,Queenston,False,Vertical,Cayuga,7.0,,2570.0,-76.60839,42.84432,-76.60839,42.84432,2600.0,2600.0,0.0,2600.0,863.0,GD,725.0,Queenston,625.0,,,,,09/02/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011213270000,"(42.84432, -76.60839)",1990-06-12,2014-09-18,8864.0,8864,24.284931506849315
22312,31009641830000,9,64183,0,0,J J Riley 30,Pennzoil Products Co.,29,OD,OWP,PA,01/15/1991,,,12/14/1961,12/15/1961,01/04/1962,01/15/1991,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57452999999998,42.06555,-78.57452999999998,42.06555,856.0,856.0,0.0,856.0,,NL,0.0,,0.0,,,,,03/19/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009641830000,"(42.06555, -78.57453)",1962-01-04,1991-01-15,10603.0,10603,29.04931506849315
22331,31009606320000,9,60632,0,0,John P Ruoff 5,Bouquin Fred C. & Fred L.,2077,OD,OWP,PA,06/16/2003,,,,,06/06/1900,06/16/2003,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,H,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.58033,42.01516,-78.58033,42.01516,1085.0,1085.0,0.0,1085.0,,NL,0.0,,0.0,,,,,01/05/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009606320000,"(42.01516, -78.58033)",1900-06-06,2003-06-16,37630.0,37630,103.0958904109589
22350,31009629920000,9,62992,0,0,Chipmunk 95,Pennzoil Products Co.,29,OD,OWP,PA,12/05/1986,,,04/29/1965,04/30/1965,05/10/1965,12/05/1986,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.5805,42.04999,-78.5805,42.04999,690.0,690.0,0.0,690.0,,NL,0.0,,0.0,,,,,04/16/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009629920000,"(42.04999, -78.5805)",1965-05-10,1986-12-05,7879.0,7879,21.586301369863012
22360,31009242910000,9,24291,0,0,Wasson HAC4,McCracken Oil & Gas LLC,2691,OD,OWP,PA,04/21/2021,10/18/2005,11/27/2006,02/28/2007,03/03/2007,01/29/2008,04/21/2021,08/28/2007,Released,Allegany,Knapp Creek,I,Bradford,"Chipmunk, Bradford 2nd & 3rd",True,Vertical,Cattaraugus,9.0,,2000.0,-78.53425,42.014218,-78.53425,42.014218,1895.0,1895.0,0.0,1895.0,1980.0,OD,860.0,Bradford,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,04/21/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009242910000,"(42.014218, -78.53425)",2008-01-29,2021-04-21,4831.0,4831,13.235616438356164
22372,31009626900000,9,62690,0,0,Jennings 08,Kinley Oil & Gas Corp.,1,OD,OWP,PA,07/30/1997,,,,,01/01/1965,07/30/1997,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.51329,42.00617,-78.51329,42.00617,2061.0,2061.0,0.0,2061.0,,NL,0.0,,0.0,,,,,06/15/1998 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009626900000,"(42.00617, -78.51329)",1965-01-01,1997-07-30,11898.0,11898,32.5972602739726
22379,31011196520000,11,19652,0,0,Chappell 416-1,Meridian Exploration Corp.,249,GD,GWP,PA,06/20/1991,03/11/1986,04/18/1986,06/25/1986,07/16/1986,07/24/1986,06/20/1991,,Pre-1989 Well (N/A),Aurelius,Cayuga,D,West Auburn,Queenston,False,Vertical,Cayuga,7.0,,1950.0,-76.72708,42.93852,-76.72708,42.93852,1731.0,1731.0,0.0,1731.0,420.0,NL,600.0,Queenston,500.0,,,,,07/02/2014 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31011196520000,"(42.93852, -76.72708)",1986-07-24,1991-06-20,1792.0,1792,4.909589041095891
22383,31009685260000,9,68526,0,0,Johnston Za-4,Pennzoil Products Co.,29,OD,OWP,PA,06/25/1993,,,03/19/1940,,04/09/1940,06/25/1993,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.56019999999998,42.00218,-78.56019999999998,42.00218,1460.0,1460.0,0.0,1460.0,,NL,0.0,,0.0,,,,,04/01/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009685260000,"(42.00218, -78.5602)",1940-04-09,1993-06-25,19435.0,19435,53.24657534246575
22390,31009217450000,9,21745,0,0,Wasson hac2,McCracken Oil & Gas LLC,2691,OD,OWP,PA,02/18/2020,04/26/1989,05/03/1989,05/08/1989,05/12/1989,06/05/1989,02/18/2020,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,Bradford,True,Vertical,Cattaraugus,9.0,,2000.0,-78.53682,42.01461,-78.53682,42.01461,1921.0,1921.0,0.0,1921.0,2205.0,NL,600.0,Upper Devonian,500.0,,,,,03/09/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009217450000,"(42.01461, -78.53682)",1989-06-05,2020-02-18,11215.0,11215,30.726027397260275
22414,31009645890000,9,64589,0,0,Ross 4147-12,Pennzoil Products Co.,29,OD,OWP,PA,02/18/1991,,,10/21/1965,10/22/1965,11/09/1965,02/18/1991,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.56337,42.05328,-78.56337,42.05328,818.0,818.0,0.0,818.0,,NL,0.0,,0.0,,,,,05/06/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009645890000,"(42.05328, -78.56337)",1965-11-09,1991-02-18,9232.0,9232,25.293150684931508
22416,31009685090000,9,68509,0,0,Johnston F-8,Pennzoil Products Co.,29,OD,OWP,PA,05/07/1993,,,,,12/01/1931,05/07/1993,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.56798,42.00103,-78.56798,42.00103,1556.0,1556.0,0.0,1556.0,,NL,0.0,,0.0,,,,,06/09/1993 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009685090000,"(42.00103, -78.56798)",1931-12-01,1993-05-07,22438.0,22438,61.47397260273973
22417,31009277590000,9,27759,0,0,Rosa O'Brien West 6,McCracken Oil & Gas LLC,2691,OD,OWP,PA,12/16/2014,09/07/2010,10/05/2010,03/08/2011,03/16/2011,05/18/2011,12/16/2014,09/08/2011,Released,Carrollton,Limestone,I,Bradford,"Chipmunk, Bradford 2nd & 3rd",False,Vertical,Cattaraugus,9.0,,1250.0,-78.627111,42.010555,-78.627111,42.010555,1242.0,1242.0,0.0,1242.0,1400.0,OD,670.0,Bradford Third,570.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,01/21/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009277590000,"(42.010555, -78.627111)",2011-05-18,2014-12-16,1308.0,1308,3.5835616438356164
22428,31009234800000,9,23480,0,0,White 37549,Seneca Resources Corporation,826,GW,GWP,PA,07/15/2002,05/22/2002,06/11/2002,07/15/2002,07/18/2002,07/18/2002,07/21/2004,01/15/2003,Released,Perrysburg,Gowanda,D,,Upper Devonian Shale,False,Directional,Cattaraugus,9.0,,1425.0,-78.98252999999998,42.45771,-78.98180999999998,42.45727,1455.0,1495.0,533.0,962.0,1195.0,GW,600.0,Upper Devonian Shale,500.0,,,,,07/30/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009234800000,"(42.45771, -78.98253)",2002-07-18,2004-07-21,734.0,734,2.010958904109589
22458,31009221670000,9,22167,0,0,E. Bissell 2,Mitchell Exploration Corp.,933,DH,DP,PA,04/07/1993,01/13/1992,02/11/1992,07/07/1992,07/14/1992,09/12/1992,04/07/1993,01/07/1993,Released,Farmersville,Delevan,H,Farmersville,,False,Vertical,Cattaraugus,9.0,,620.0,-78.4299,42.39621,-78.4299,42.39621,625.0,625.0,0.0,625.0,2040.0,NL,350.0,Upper Devonian,250.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009221670000,"(42.39621, -78.4299)",1992-09-12,1993-04-07,207.0,207,0.5671232876712329
22466,31009275390000,9,27539,0,0,Nichols Run SBNR 36,Snyder Brothers Inc.,2244,OD,OWP,PA,04/19/2019,11/03/2009,11/09/2009,11/12/2009,11/16/2009,02/02/2010,04/19/2019,05/12/2010,Released,Allegany,Knapp Creek,H,Bradford,"Chipmunk, Bradford 1st,2nd,3rd",True,Vertical,Cattaraugus,9.0,,2000.0,-78.553036,42.016581,-78.553036,42.016581,2000.0,2000.0,0.0,2000.0,2314.0,OD,860.0,Bradford Third,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,06/04/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009275390000,"(42.016581, -78.553036)",2010-02-02,2019-04-19,3363.0,3363,9.213698630136987
22467,31009645850000,9,64585,0,0,Riley Devonian 17,Pennzoil Products Co.,29,OD,OWP,PA,02/12/1992,,,06/20/1961,06/22/1961,07/03/1961,02/12/1992,,Pre-1989 Well (N/A),Allegany,Knapp Creek,E,Chipmunk,Chipmunk,False,Vertical,Cattaraugus,9.0,,0.0,-78.57839,42.06358,-78.57839,42.06358,618.0,618.0,0.0,618.0,,NL,0.0,,0.0,,,,,04/02/1999 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009645850000,"(42.06358, -78.57839)",1961-07-03,1992-02-12,11181.0,11181,30.632876712328766
22506,31009250370000,9,25037,0,0,Thropp 5,SWEPI LP,2585,OD,OWP,PA,03/19/2013,08/07/2007,08/16/2007,10/10/2007,10/12/2007,10/23/2007,03/19/2013,04/10/2008,Released,Allegany,Knapp Creek,H,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,1885.0,-78.545552,42.005777,-78.545552,42.005777,1920.0,1920.0,0.0,1920.0,2180.0,OD,860.0,Bradford Third,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,02/13/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009250370000,"(42.005777, -78.545552)",2007-10-23,2013-03-19,1974.0,1974,5.4082191780821915
22514,31009650620000,9,65062,0,0,Nichols Run Fo-2,BDH Oil Inc.,1668,OD,OWP,PA,09/01/2010,,,,,06/02/1961,09/01/2010,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.55581999999998,42.01651,-78.55581999999998,42.01651,1694.0,1694.0,0.0,1694.0,,NL,0.0,,0.0,,,,,11/14/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009650620000,"(42.01651, -78.55582)",1961-06-02,2010-09-01,17988.0,17988,49.28219178082192
22557,31009606450000,9,60645,0,0,Wahl 12,Bouquin Fred L.,1877,OD,OWP,PA,07/09/2009,,,,,12/12/1916,07/09/2009,,Pre-1989 Well (N/A),Carrollton,Knapp Creek,H,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.58209999999998,42.00955,-78.58209999999998,42.00955,1144.0,1144.0,0.0,1144.0,,NL,0.0,,0.0,,,,,02/11/2011 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009606450000,"(42.00955, -78.5821)",1916-12-12,2009-07-09,33812.0,33812,92.63561643835617
22562,31009242590000,9,24259,0,0,Nichols Run SBNR1,Snyder Brothers Inc.,2244,OD,OWP,PA,08/10/2018,09/08/2005,09/22/2005,10/06/2005,10/07/2005,03/14/2006,08/10/2018,04/06/2006,Released,Allegany,Knapp Creek,H,Bradford,Bradford & Chipmunk,True,Vertical,Cattaraugus,9.0,,1950.0,-78.56084,42.01105,-78.56084,42.01105,1975.0,1975.0,0.0,1975.0,2260.0,OD,860.0,Bradford,760.0,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/26/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009242590000,"(42.01105, -78.56084)",2006-03-14,2018-08-10,4532.0,4532,12.416438356164383
22595,31009199840000,9,19984,0,0,"Miller, J 1",Cabot Oil & Gas Corp.,209,GD,GWP,PA,09/09/1994,04/17/1985,06/10/1985,06/16/1985,06/19/1985,09/10/1985,09/09/1994,,Pre-1989 Well (N/A),Conewango,New Albion,H,Lakeshore,Medina,False,Vertical,Cattaraugus,9.0,,4345.0,-78.94602,42.25322,-78.94602,42.25322,4321.0,4321.0,0.0,4321.0,1770.0,NL,1225.0,Medina,1125.0,,,,,01/16/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009199840000,"(42.25322, -78.94602)",1985-09-10,1994-09-09,3286.0,3286,9.002739726027396
